datetime,symbol,open,high,low,close,volume
2022-04-03 02:00:00,Binance:AVAXUSD,96.264043,100.0903919,94.3432226,98.0305709,143865.42999999993
2022-04-04 02:00:00,Binance:AVAXUSD,97.9576139,97.9808036,90.9906863,96.1311832,146885.38000000003
2022-04-05 02:00:00,Binance:AVAXUSD,96.1221633,97.7278406,90.6613501,91.0284888,113087.25000000004
2022-04-06 02:00:00,Binance:AVAXUSD,90.9892308,91.0182112,82.6589152,82.9737518,151580.82000000012
2022-04-07 02:00:00,Binance:AVAXUSD,83.0568905,88.6511718,81.4843066,87.5974191,159704.26999999993
2022-04-08 02:00:00,Binance:AVAXUSD,87.5871661,90.5305566,82.733514,83.6837823,233112.66000000018
2022-04-09 02:00:00,Binance:AVAXUSD,83.6536873,85.5336324,82.0704258,84.6032817,81537.38999999987
2022-04-10 02:00:00,Binance:AVAXUSD,84.6157939,85.6791894,80.7454279,81.0025234,53599.679999999964
2022-04-11 02:00:00,Binance:AVAXUSD,81.0644793,81.5726344,72.8336145,74.3204796,174220.2999999996
2022-04-12 02:00:00,Binance:AVAXUSD,74.5380921,79.5150308,73.9356555,76.3382454,119058.8
2022-04-13 02:00:00,Binance:AVAXUSD,76.4048262,80.6285197,75.8408159,80.1869058,80066.54000000002
2022-04-14 02:00:00,Binance:AVAXUSD,80.1434259,81.865692,76.2359463,76.8391866,89719.8500000001
2022-04-15 02:00:00,Binance:AVAXUSD,76.7631409,78.5170637,74.7663301,77.4561942,95853.64999999994
2022-04-16 02:00:00,Binance:AVAXUSD,77.5066259,78.3061957,76.52564,77.7659433,53875.05999999994
2022-04-17 02:00:00,Binance:AVAXUSD,77.7581308,78.6845183,75.1627736,75.4303476,64813.62999999998
2022-04-18 02:00:00,Binance:AVAXUSD,75.4024788,77.9446186,71.9646259,77.7461594,123927.68
2022-04-19 02:00:00,Binance:AVAXUSD,77.7548178,81.2141165,76.8358402,80.3390024,101012.63000000005
2022-04-20 02:00:00,Binance:AVAXUSD,80.2400533,81.3261577,77.4772064,78.2404276,93188.37999999989
2022-04-21 02:00:00,Binance:AVAXUSD,78.2144821,80.1582661,74.1443484,75.0156191,97071.96999999994
2022-04-22 02:00:00,Binance:AVAXUSD,75.0028352,77.1910635,73.3541641,74.0445699,94213.74999999978
2022-04-23 02:00:00,Binance:AVAXUSD,74.0380266,74.4263261,72.5054806,72.8117347,64818.87
2022-04-24 02:00:00,Binance:AVAXUSD,72.8528619,73.4821201,70.9604169,71.5434028,54851.98999999998
2022-04-25 02:00:00,Binance:AVAXUSD,71.5847779,72.9948934,67.3982407,72.8981354,142283.80000000022
2022-04-26 02:00:00,Binance:AVAXUSD,73.0002078,73.1879704,67.4279783,68.7137604,121088.02999999994
2022-04-27 02:00:00,Binance:AVAXUSD,68.6931229,72.0056805,68.4029516,69.8972262,104476.73
2022-04-28 02:00:00,Binance:AVAXUSD,69.7410149,70.8419643,66.6694715,67.2948708,139632.88999999996
2022-04-29 02:00:00,Binance:AVAXUSD,67.2773658,67.9773962,62.2624128,63.3836322,154579.7399999998
2022-04-30 02:00:00,Binance:AVAXUSD,63.4140514,64.6249425,55.0885925,57.0077978,181585.3300000001
2022-05-01 02:00:00,Binance:AVAXUSD,57.0134197,61.1087568,56.2639545,58.7848266,193488.41999999972
2022-05-02 02:00:00,Binance:AVAXUSD,58.7900374,62.4155105,56.765424,60.3440611,215021.83999999988
2022-05-03 02:00:00,Binance:AVAXUSD,60.3117501,62.5177221,58.1438036,59.6104892,166443.02
2022-05-04 02:00:00,Binance:AVAXUSD,59.5973156,67.6008058,59.2311745,67.2576678,176328.57000000004
2022-05-05 02:00:00,Binance:AVAXUSD,67.2605324,69.493012,56.708449,58.9891533,383710.5199999998
2022-05-06 02:00:00,Binance:AVAXUSD,59.005005,59.3397122,54.9966175,56.9862048,191012.79999999958
2022-05-07 02:00:00,Binance:AVAXUSD,57.0158681,57.4678351,53.2395251,55.0464984,139486.4200000001
2022-05-08 02:00:00,Binance:AVAXUSD,54.9964704,55.3899554,50.6389127,51.5891837,222508.5400000003
2022-05-09 02:00:00,Binance:AVAXUSD,51.6903494,53.0942122,41.1895613,41.249714,308920.5499999996
2022-05-10 02:00:00,Binance:AVAXUSD,41.3856832,50.3364708,40.0758476,44.5333818,409586.620000001
2022-05-11 02:00:00,Binance:AVAXUSD,44.5030278,46.2223512,26.0414982,31.0583047,1184774.490000001
2022-05-12 02:00:00,Binance:AVAXUSD,31.1131346,33.981264,22.312133,30.2008424,768179.9399999978
2022-05-13 02:00:00,Binance:AVAXUSD,30.2473832,37.8678426,29.4568825,32.1574,471700.08000000013
2022-05-14 02:00:00,Binance:AVAXUSD,32.2024897,34.2779149,29.2375247,33.8832326,418938.6900000006
2022-05-15 02:00:00,Binance:AVAXUSD,33.8669318,36.9400471,31.8351113,36.5286574,364039.7999999997
2022-05-16 02:00:00,Binance:AVAXUSD,36.4536025,36.4567288,31.4640655,32.5087477,470400.4400000004
2022-05-17 02:00:00,Binance:AVAXUSD,32.5418788,35.7299293,32.188709,34.3563435,354229.53999999934
2022-05-18 02:00:00,Binance:AVAXUSD,34.3419649,35.1033707,29.3079169,29.5321909,342037.06000000006
2022-05-19 02:00:00,Binance:AVAXUSD,29.6401903,31.9090201,27.4959909,30.3528413,539658.49
2022-05-20 02:00:00,Binance:AVAXUSD,30.3439688,31.912125,27.8197867,28.7697567,498395.2400000005
2022-05-21 02:00:00,Binance:AVAXUSD,28.7579593,30.5744741,28.1667543,29.8521244,257266.9199999997
2022-05-22 02:00:00,Binance:AVAXUSD,29.8684812,32.6342272,28.9774198,31.6713911,484809.6699999993
2022-05-23 02:00:00,Binance:AVAXUSD,31.6398609,32.9806565,28.5336871,29.0235933,446457.6900000003
2022-05-24 02:00:00,Binance:AVAXUSD,29.042604,29.6095873,26.8935261,29.0588079,318562.6800000002
2022-05-25 02:00:00,Binance:AVAXUSD,29.023497,29.6187647,27.1171157,27.2183273,264926.5100000002
2022-05-26 02:00:00,Binance:AVAXUSD,27.1964043,27.9812492,22.928664,23.4189892,558715.5800000005
2022-05-27 02:00:00,Binance:AVAXUSD,23.39354,23.8400676,21.30507,22.5379435,547074.1000000007
2022-05-28 02:00:00,Binance:AVAXUSD,22.5917636,25.7100179,22.1587686,24.7336592,473943.0099999996
2022-05-29 02:00:00,Binance:AVAXUSD,24.7326838,26.9725941,23.7323407,26.1423567,513961.44000000024
2022-05-30 02:00:00,Binance:AVAXUSD,26.1447759,28.4147719,25.3146901,27.6849803,515700.12999999913
2022-05-31 02:00:00,Binance:AVAXUSD,27.6718306,29.0924142,25.5323158,26.3835215,585845.5999999999
2022-06-01 02:00:00,Binance:AVAXUSD,26.4280936,26.9992455,23.2837952,23.6688535,441412.71999999986
2022-06-02 02:00:00,Binance:AVAXUSD,23.6626975,24.894769,22.6712087,24.6267882,431068.71999999974
2022-06-03 02:00:00,Binance:AVAXUSD,24.6346793,24.6641679,22.5096147,22.9848917,372050.16999999987
2022-06-04 02:00:00,Binance:AVAXUSD,22.983694,24.6419901,22.1215931,24.5482774,339916.7400000001
2022-06-05 02:00:00,Binance:AVAXUSD,24.5541099,25.158009,23.9250496,24.1617051,396319.2399999997
2022-06-06 02:00:00,Binance:AVAXUSD,24.1658669,27.7652515,24.0341769,25.9813278,610916.5599999981
2022-06-07 02:00:00,Binance:AVAXUSD,25.971501,26.1842235,23.1191286,24.5812255,542276.4899999994
2022-06-08 02:00:00,Binance:AVAXUSD,24.5583907,25.4152615,23.7307527,24.4804,304929.3100000007
2022-06-09 02:00:00,Binance:AVAXUSD,24.5054011,25.3469316,23.7059038,24.3924315,310622.8299999998
2022-06-10 02:00:00,Binance:AVAXUSD,24.389422,24.8469097,21.8971854,22.0489449,311529.92000000004
2022-06-11 02:00:00,Binance:AVAXUSD,22.0559562,22.9923499,19.6599308,19.8765914,398357.56999999937
2022-06-12 02:00:00,Binance:AVAXUSD,19.8756905,20.144579,17.2141978,17.2885801,705190.2599999992
2022-06-13 02:00:00,Binance:AVAXUSD,17.3182238,17.4247484,14.563405,16.0913576,1093674.2999999989
2022-06-14 02:00:00,Binance:AVAXUSD,16.0057808,17.249677,14.6973672,16.5221678,600984.6800000006
2022-06-15 02:00:00,Binance:AVAXUSD,16.5221088,18.4476686,14.5205067,18.2875575,594044.4499999997
2022-06-16 02:00:00,Binance:AVAXUSD,18.2780584,18.6923041,15.5022499,15.7743405,695391.4499999995
2022-06-17 02:00:00,Binance:AVAXUSD,15.7461364,16.6967353,15.482287,15.9767325,428895.68000000063
2022-06-18 02:00:00,Binance:AVAXUSD,15.9593996,16.2852037,13.7568542,14.8026964,471160.2200000002
2022-06-19 02:00:00,Binance:AVAXUSD,14.8319492,16.3831091,13.719391,16.1505317,476021.6100000001
2022-06-20 02:00:00,Binance:AVAXUSD,16.1355751,17.829543,15.3232695,17.0813905,443003.6399999991
2022-06-21 02:00:00,Binance:AVAXUSD,17.0670697,18.4614402,16.6167484,16.8932971,404611.83999999956
2022-06-22 02:00:00,Binance:AVAXUSD,16.879367,17.3725788,15.9673052,16.0650232,336294.26999999967
2022-06-23 02:00:00,Binance:AVAXUSD,16.0882712,18.455958,16.0401486,18.2801432,376703.1100000003
2022-06-24 02:00:00,Binance:AVAXUSD,18.2876103,20.9111336,17.9850457,20.448588,485041.2800000003
2022-06-25 02:00:00,Binance:AVAXUSD,20.4461697,21.6385583,19.8536821,21.3505225,361686.7500000004
2022-06-26 02:00:00,Binance:AVAXUSD,21.3569972,22.0512262,19.5965743,19.7088755,263424.8
2022-06-27 02:00:00,Binance:AVAXUSD,19.7150974,21.3616982,19.1753613,19.3052917,298927.0700000005
2022-06-28 02:00:00,Binance:AVAXUSD,19.3109425,20.4956095,17.9803191,18.0827355,352989.929999999
2022-06-29 02:00:00,Binance:AVAXUSD,18.0827722,18.6361866,17.1687299,17.7668869,315050.37999999954
2022-06-30 02:00:00,Binance:AVAXUSD,17.7680984,17.7775608,15.7847532,16.9872292,347931.5900000006
2022-07-01 02:00:00,Binance:AVAXUSD,16.8857888,17.6495531,15.7919809,16.0952696,371679.7900000002
2022-07-02 02:00:00,Binance:AVAXUSD,16.108792,16.5889749,15.9373853,16.3045868,181747.50000000023
2022-07-03 02:00:00,Binance:AVAXUSD,16.2984381,16.8949229,15.8344473,16.6341401,210893.73000000004
2022-07-04 02:00:00,Binance:AVAXUSD,16.6265468,18.0054437,16.300189,17.8966122,333052.5800000009
2022-07-05 02:00:00,Binance:AVAXUSD,17.8988279,18.6341538,16.6464319,18.0133651,366862.12000000017
2022-07-06 02:00:00,Binance:AVAXUSD,18.0202361,19.4419646,17.7689351,19.1595209,342549.3899999997
2022-07-07 02:00:00,Binance:AVAXUSD,19.1666679,20.6083089,18.8409434,20.1793646,329473.31
2022-07-08 02:00:00,Binance:AVAXUSD,20.2241003,21.0245802,19.3799484,19.717325,239532.1200000003
2022-07-09 02:00:00,Binance:AVAXUSD,19.7180153,20.2518786,19.5631565,19.8921478,133571.90999999986
2022-07-10 02:00:00,Binance:AVAXUSD,19.8825708,19.9910202,18.7704721,19.1485743,142102.34999999983
2022-07-11 02:00:00,Binance:AVAXUSD,19.1189738,19.1593155,17.3127658,17.3296148,154872.09000000014
2022-07-12 02:00:00,Binance:AVAXUSD,17.3282247,18.037221,16.7048822,16.7310071,159961.4599999999
2022-07-13 02:00:00,Binance:AVAXUSD,16.7351044,19.104282,16.3832171,18.8195783,299589.7000000002
2022-07-14 02:00:00,Binance:AVAXUSD,18.8064472,19.9708552,17.7826471,19.7720165,350445.33999999997
2022-07-15 02:00:00,Binance:AVAXUSD,19.749651,20.2453382,19.0832654,19.3622944,218308.15999999977
2022-07-16 02:00:00,Binance:AVAXUSD,19.3763872,21.5050481,18.682058,21.2477726,286361.1900000002
2022-07-17 02:00:00,Binance:AVAXUSD,21.2442983,22.0802991,20.5693691,20.6117264,223259.9899999995
2022-07-18 02:00:00,Binance:AVAXUSD,20.6139721,24.3230843,20.5828576,23.9412495,473569.61000000004
2022-07-19 02:00:00,Binance:AVAXUSD,23.9560638,26.3017904,23.0512166,24.7080462,408346.2400000002
2022-07-20 02:00:00,Binance:AVAXUSD,24.7078383,26.3311187,23.4020759,23.5928654,406837.8499999999
2022-07-21 02:00:00,Binance:AVAXUSD,23.5794696,25.4549403,22.6148283,25.001706,337548.5799999997
2022-07-22 02:00:00,Binance:AVAXUSD,25.001366,25.5125376,23.5997775,23.6437938,226784.26000000007
2022-07-23 02:00:00,Binance:AVAXUSD,23.6475281,24.6624916,22.8467216,23.6135503,176700.75999999975
2022-07-24 02:00:00,Binance:AVAXUSD,23.615005,24.4646571,23.2433781,23.7991,150829.54000000015
2022-07-25 02:00:00,Binance:AVAXUSD,23.8005667,23.8470957,20.9145193,20.9209113,231461.2400000001
2022-07-26 02:00:00,Binance:AVAXUSD,20.8705517,20.9701518,19.5577329,20.7077304,170205.83000000002
2022-07-27 02:00:00,Binance:AVAXUSD,20.7336242,23.4621902,20.2211836,23.4007542,297823.6100000001
2022-07-28 02:00:00,Binance:AVAXUSD,23.4343812,24.7303504,22.462488,24.2137182,307113.58000000054
2022-07-29 02:00:00,Binance:AVAXUSD,24.2412548,25.418001,23.46977,24.505667,300566.0900000005
2022-07-30 02:00:00,Binance:AVAXUSD,24.5256829,25.8113958,23.9853207,24.2338425,243578.41999999955
2022-07-31 02:00:00,Binance:AVAXUSD,24.2293703,25.2047116,23.5510088,23.7379687,185750.3399999999
2022-08-01 02:00:00,Binance:AVAXUSD,23.7149004,24.3366642,23.0076306,23.5843273,192234.60000000027
2022-08-02 02:00:00,Binance:AVAXUSD,23.5728336,23.9532653,22.2567657,22.851626,208447.7499999998
2022-08-03 02:00:00,Binance:AVAXUSD,22.8694948,24.2336686,22.2795824,23.0601786,221770.66000000018
2022-08-04 02:00:00,Binance:AVAXUSD,23.0447026,23.992084,22.9144361,23.3594049,228992.27999999988
2022-08-05 02:00:00,Binance:AVAXUSD,23.3549339,24.9830192,23.132749,24.9666934,268305.84999999986
2022-08-06 02:00:00,Binance:AVAXUSD,24.9307548,26.933428,24.6966927,26.6343015,360588.4199999996
2022-08-07 02:00:00,Binance:AVAXUSD,26.6379353,28.4812351,25.8354353,27.9083523,307082.4299999997
2022-08-08 02:00:00,Binance:AVAXUSD,27.9103919,30.8676927,27.5752507,27.9275059,423079.42999999976
2022-08-09 02:00:00,Binance:AVAXUSD,27.9230371,28.8045385,26.9688124,27.4205165,258391.97999999986
2022-08-10 02:00:00,Binance:AVAXUSD,27.3993055,30.1334521,26.6371039,29.1856795,351484.65
2022-08-11 02:00:00,Binance:AVAXUSD,29.1891559,30.1194031,28.3299985,28.5542408,232008.77000000034
2022-08-12 02:00:00,Binance:AVAXUSD,28.5588777,29.4426291,28.0999044,29.3449188,154247.20000000016
2022-08-13 02:00:00,Binance:AVAXUSD,29.3344133,30.3471237,28.9041995,29.1717609,171852.07999999975
2022-08-14 02:00:00,Binance:AVAXUSD,29.1759004,29.8516085,27.8747409,28.1872434,164054.36000000022
2022-08-15 02:00:00,Binance:AVAXUSD,28.1761562,29.3097744,27.098956,27.8832874,197530.52000000014
2022-08-16 02:00:00,Binance:AVAXUSD,27.8832643,28.416949,26.9585186,27.1227657,131347.82
2022-08-17 02:00:00,Binance:AVAXUSD,27.1204586,28.27732,25.2797687,25.5567178,202902.66999999993
2022-08-18 02:00:00,Binance:AVAXUSD,25.568261,26.2830828,23.9812442,24.2123397,154873.90000000002
2022-08-19 02:00:00,Binance:AVAXUSD,24.1942393,24.4148035,21.3203837,22.4429511,352528.7699999996
2022-08-20 02:00:00,Binance:AVAXUSD,22.4573196,23.0827957,21.6532438,22.3015038,190031.48000000013
2022-08-21 02:00:00,Binance:AVAXUSD,22.3134399,23.5380471,22.1583276,22.9447984,149425.00999999972
2022-08-22 02:00:00,Binance:AVAXUSD,22.963665,22.9980836,21.6211787,22.5580445,131322.40999999977
2022-08-23 02:00:00,Binance:AVAXUSD,22.5651187,23.720114,21.845025,23.5074206,192630.7399999999
2022-08-24 02:00:00,Binance:AVAXUSD,23.5214257,23.7087028,22.8390078,23.0183917,118906.78999999985
2022-08-25 02:00:00,Binance:AVAXUSD,23.0034778,23.6594878,22.6888722,22.9940104,119507.30999999985
2022-08-26 02:00:00,Binance:AVAXUSD,22.9556903,23.201595,20.3581457,20.667127,207946.49999999994
2022-08-27 02:00:00,Binance:AVAXUSD,20.6463624,20.9079659,19.8111921,20.0333025,433007.0599999994
2022-08-28 02:00:00,Binance:AVAXUSD,20.0291,20.4607465,18.0790594,18.5256842,269267.10000000003
2022-08-29 02:00:00,Binance:AVAXUSD,18.5496964,19.4644599,17.4872747,19.3282507,474529.5800000002
2022-08-30 02:00:00,Binance:AVAXUSD,19.3214604,20.6299274,18.8858925,19.3859268,410715.89999999927
2022-08-31 02:00:00,Binance:AVAXUSD,19.396692,20.0621484,19.0024359,19.1430616,238170.41000000012
2022-09-01 02:00:00,Binance:AVAXUSD,19.1391368,19.4673686,18.3279809,19.3142914,200283.2999999994
2022-09-02 02:00:00,Binance:AVAXUSD,19.3201597,19.6584041,18.6986065,18.8648047,123232.90999999996
2022-09-03 02:00:00,Binance:AVAXUSD,18.8635466,19.0078732,18.5867856,18.8877821,67259.98999999999
2022-09-04 02:00:00,Binance:AVAXUSD,18.8907148,19.1137279,18.744531,19.013878,97454.0699999998
2022-09-05 02:00:00,Binance:AVAXUSD,19.023103,19.4767791,18.4347789,19.441269,148924.97000000003
2022-09-06 02:00:00,Binance:AVAXUSD,19.4513825,20.4689137,18.1602915,18.204343,312947.0
2022-09-07 02:00:00,Binance:AVAXUSD,18.1960516,19.2892303,17.8423912,18.9998184,226483.6300000001
2022-09-08 02:00:00,Binance:AVAXUSD,18.9950686,19.1561707,18.3916915,19.1347747,202313.24000000008
2022-09-09 02:00:00,Binance:AVAXUSD,19.1323176,20.7881023,19.1067924,20.3912826,256081.22000000032
2022-09-10 02:00:00,Binance:AVAXUSD,20.3792578,21.1717017,20.0660849,20.4538464,189074.29999999987
2022-09-11 02:00:00,Binance:AVAXUSD,20.4510953,20.9509967,19.9653345,20.6903918,218589.64999999988
2022-09-12 02:00:00,Binance:AVAXUSD,20.6751102,21.9473634,20.0717145,21.3859611,584034.859999998
2022-09-13 02:00:00,Binance:AVAXUSD,21.3902826,21.7882855,18.7845928,18.868976,535352.3399999997
2022-09-14 02:00:00,Binance:AVAXUSD,18.8613121,19.3086387,18.4310295,19.1272004,288244.85999999975
2022-09-15 02:00:00,Binance:AVAXUSD,19.1258391,19.3715478,18.1028767,18.2026891,340303.7100000007
2022-09-16 02:00:00,Binance:AVAXUSD,18.2036039,18.3049543,17.5879709,18.0478276,261540.07999999973
2022-09-17 02:00:00,Binance:AVAXUSD,18.0394154,18.5834544,18.0362282,18.4734411,148571.61000000016
2022-09-18 02:00:00,Binance:AVAXUSD,18.4724313,18.7865127,16.3196005,16.7058926,334415.3899999996
2022-09-19 02:00:00,Binance:AVAXUSD,16.709951,17.3732217,16.3734996,17.283421,267278.50000000023
2022-09-20 02:00:00,Binance:AVAXUSD,17.2954515,17.4193566,16.5822436,16.6605048,189323.81999999986
2022-09-21 02:00:00,Binance:AVAXUSD,16.6583513,17.8846977,16.2031751,16.5516212,273564.8000000001
2022-09-22 02:00:00,Binance:AVAXUSD,16.5513882,17.86706,16.4041232,17.6789753,210907.08000000022
2022-09-23 02:00:00,Binance:AVAXUSD,17.6811617,18.22388,17.1650095,17.9646732,197900.28000000046
2022-09-24 02:00:00,Binance:AVAXUSD,17.9652427,18.1918389,17.5522178,17.5999803,130906.86999999982
2022-09-25 02:00:00,Binance:AVAXUSD,17.5994545,17.8716582,17.1411137,17.3139633,94036.36000000004
